text,title,timestamp,label
"Cubs Cut Loose Alou, Grudzielanek CHICAGO (Sports Network) - The Chicago Cubs Thursday declined to pick up the 2005 options on outfielder Moises Alou and second baseman Mark Grudzielanek, making the two veterans free agents.","Cubs Cut Loose Alou, Grudzielanek  CHICAGO (Sports Network) - The Chicago Cubs T",1503280214.8451238,2
"Technology ; Fans Throng for First Crack at New Game #39;Halo 2 #39; Technology News, LOS ANGELES - It takes a special kind of person to stay up all night and stand in a line nearly 250 people long just to buy a video game -- but for rabid fans of the first quot;Halo quot; on the Xbox video game console, it was well worth the wait",Technology ; Fans Throng for First Crack at New Game  #39;Halo 2 #39; Technology,1505996538.2811522,1
"Competitors to Apple #39;s iPod portable player face the Christmas &lt;b&gt;...&lt;/b&gt; Lauren, 11, saunters nonchalantly past a Discovery Channel store and a Gymboree clothing store at the mall. Suddenly, the girl #39;s eyes light up and she pulls her mother into an Apple Computer shop.",Competitors to Apple #39;s iPod portable player face the Christmas &lt;b&gt;...&,1502232422.513521,1
"FDA Approves Chip for Patients The Food and Drug Administration approved an implantable computer chip that can pass a patient's medical details to doctors, speeding care.",FDA Approves Chip for Patients The Food and Drug Administration approved an impl,1498909551.6229303,1
"Fed Expected to Boost Rates Again The Federal Reserve, wanting to keep inflation at bay, is expected to boost short-term interest rates for a third time this year on Tuesday, a move that would come in the final stretch of the presidential campaign.","Fed Expected to Boost Rates Again The Federal Reserve, wanting to keep inflation",1492060138.1444845,0
"Dozens Slain During Bloody Day In Iraq RAMADI, Iraq -- Medical officials say fighting between US troops and Iraqi insurgents in the western city of Ramadi has killed at least eight civilians and wounded nearly 20 others.","Dozens Slain During Bloody Day In Iraq RAMADI, Iraq -- Medical officials say fig",1490838107.9608996,3
"Barack Obama Gets #36;1.9 Million Book Deal (AP) AP - U.S. Sen.-elect Barack Obama, whose 1995 book jumped onto best seller lists after his keynote address to the Democratic National Convention, has landed a three-book deal worth #36;1.9 million.",Barack Obama Gets  #36;1.9 Million Book Deal (AP) AP - U.S. Sen.-elect Barack Ob,1514744434.78029,3
"Oracle Fires Top PeopleSoft Executives The Oracle Corporation fired PeopleSoft's co-president and chief financial officer, Kevin Parker, and three other top executives.",Oracle Fires Top PeopleSoft Executives The Oracle Corporation fired PeopleSoft's,1509782203.8283653,1
AMD Releases New Mobile Sempron Will the chip maker ever overcome Intel's advantage in the notebook market?,AMD Releases New Mobile Sempron Will the chip maker ever overcome Intel's advant,1509513619.9901667,1
"Cubs, Marlins Split The Cubs briefly lead the NL wild-card standings after winning the first game of a doubleheader with the Marlins, but lose the sceond.","Cubs, Marlins Split The Cubs briefly lead the NL wild-card standings after winni",1492225966.326386,2
"Give handball a sporting chance ATHENS -- I saw a game that featured, with only the slightest expansion of our basic concepts, fast breaks, fouled in the act of shooting, sneakaways, pivotmen, turnovers, weaves, give-and-gos, lookaway passes, backward bounce passes, skip passes, a penalty shot, a backdoor play, and great shot blocking worthy of a Russell or a Roy.","Give handball a sporting chance ATHENS -- I saw a game that featured, with only ",1485655123.1693597,2
"Tibetans Say Dalai Lama May Not Return in This Life (Reuters) Reuters - It is 45 years since Tibet's\god-king, the Dalai Lama, fled his homeland on horseback as\Chinese shells rained down on his capital. Many Tibetans do not\expect to see him again, or not in his current incarnation.",Tibetans Say Dalai Lama May Not Return in This Life (Reuters) Reuters - It is 45,1485500332.679439,3
"Swiss Blocks Accounts in Oil Co. Probe (AP) AP - Swiss justice authorities have blocked bank accounts containing #36;100 million in an investigation of an alleged bribery scandal tied to a subsidiary of Halliburton Co., the oil services company formerly headed by U.S. Vice President Dick Cheney.",Swiss Blocks Accounts in Oil Co. Probe (AP) AP - Swiss justice authorities have ,1511711434.7052891,3
Sharon opens Gaza debate Israeli Prime Minister Ariel Sharon asked Parliament to approve a unilateral Israeli withdrawal from the Gaza Strip and parts of the West Bank in a turbulent session on Monday.,Sharon opens Gaza debate Israeli Prime Minister Ariel Sharon asked Parliament to,1502234262.1288512,3
"Daniels hits late shot to left Sonics over Raptors, 88-87 Antonio Daniels #39; driving 8-foot shot with 7.2 seconds left gave the Seattle SuperSonics an 88-87 victory over the Toronto Raptors tonight.","Daniels hits late shot to left Sonics over Raptors, 88-87 Antonio Daniels #39; d",1506753934.192785,2
Bahamas put on hurricane warning The Bahamas and Florida are readying themselves for the latest savage hurricane to hit the region.,Bahamas put on hurricane warning The Bahamas and Florida are readying themselves,1493346554.8646238,3
Sudan resolves Darfur issue with logic and positive action &lt;b&gt;...&lt;/b&gt; Sudanese President Omar El Bashir said here Monday that his government is resolving Darfur issue with logic and positive action. In an address to the Sudanese National Council,Sudan resolves Darfur issue with logic and positive action &lt;b&gt;...&lt;/b&gt,1496308861.1505096,3
"Walter McCarty, on the bench LINCOLN -- At the moment, Walter McCarty has his sizable hands full. He's holding 15-month-old Gabrielle, plus a baggie full of Cheerios and an Elmo book for her, and a grape soda for himself. The doorbell rings. It's the contractor, wanting a vehicle moved from the driveway. There's a backhoe digging a pool, and another one tunneling 4 feet into ...","Walter McCarty, on the bench LINCOLN -- At the moment, Walter McCarty has his si",1493897913.8592823,2
"First black judge joining British High Court Britain appointed its first black High Court judge yesterday and she predicted she would be ''the first of many. quot; The Department for Constitutional Affairs confirmed the appointment of Linda Dobbs, 53, the first black lawyer promoted beyond the ranks of circuit judges, who hear lesser cases. Joining the High Court will give her access to some of the country's most ...",First black judge joining British High Court Britain appointed its first black H,1487800377.4464786,3
"Wilkinson named as England captain Flyhalf Jonny Wilkinson, who kicked the winning drop goal in last November #39;s World Cup final against Australia, has been named as England captain.","Wilkinson named as England captain Flyhalf Jonny Wilkinson, who kicked the winni",1496145923.7926984,2
"Japan, US sign missile defense cooperation memo Japan and the United States signed an agreement Friday on the details of their joint development of a ballistic missile defense system.","Japan, US sign missile defense cooperation memo Japan and the United States sign",1514630641.4320118,3
"NHLPA Disputes Claims The NHLPA said on Thursday that its 24 percent salary rollback would produce a \$275.5 million profit for teams as opposed to a \$568.5 million loss, as stated by the NHL.",NHLPA Disputes Claims The NHLPA said on Thursday that its 24 percent salary roll,1514361794.7916234,2
"Nigerian Unions Launch Strike But Oil Exports Flow Unions began a four-day strike against rising fuel prices in Nigeria on Monday, helping drive world oil prices to record highs even though shipments from Africa #39;s top producer were unaffected.",Nigerian Unions Launch Strike But Oil Exports Flow Unions began a four-day strik,1498249655.3237944,3
"IBM to Expand Data Centers Across World SAN FRANCISCO (Reuters) - IBM is expanding and adding new technology to 11 of its data centers in North America, Europe and Asia to meet growing demand and rolled out new services to customers, the world's largest computer company said late on Thursday.",IBM to Expand Data Centers Across World  SAN FRANCISCO (Reuters) - IBM is expand,1495291553.872949,0
"European Union to lift sanctions against United States BRUSSELS (Belgium): The European Union will lift sanctions against the United States now that US President George W. Bush has signed a law reforming corporate tax breaks deemed illegal by the World Trade Organisation, the EU executive commission said",European Union to lift sanctions against United States BRUSSELS (Belgium): The E,1502492071.077259,0
"Kovalainen surprises at Race of Champions In the off season, it is for most F1 and racing fans, a long time with no racing action. The Race of Champions gives the fans a little breath.","Kovalainen surprises at Race of Champions In the off season, it is for most F1 a",1495904145.7778814,2
Russian beer advertisements canned Putin signs law restricting airtime and content in effort to curb his country #39;s alcohol intake. MOSCOW (Reuters) - A sweeping ban on beer advertising in Russia became law Tuesday in a move to curb the country #39;s,Russian beer advertisements canned Putin signs law restricting airtime and conte,1485530817.7334812,0
"Ricky Must Pay An arbitrator ruled yesterday that tailback Ricky Williams, who retired just before training camp, must repay the Dolphins \$8.6 million.","Ricky Must Pay An arbitrator ruled yesterday that tailback Ricky Williams, who r",1493451412.938441,2
Asian telecom firms come together Seven Asian telecommunications firms are coming together to invest between \$30m and \$40m (16.3m and 22m) in new mobile phone services and technology.,Asian telecom firms come together Seven Asian telecommunications firms are comin,1504598956.2346354,0
"Some won, some lost, but Greece triumphed over all ATHENS - We owe them an apology, oh yes we do. The Greeks pulled off the Olympic Games after we said they did not have a prayer, and now there #39;s but one way to make it right: The Summer Games belong here","Some won, some lost, but Greece triumphed over all ATHENS - We owe them an apolo",1487246916.0343003,2
Tokyo Stocks Climb to a Two-Week High TOKYO (Reuters) - Tokyo stocks climbed to a two week high on Friday after Tokyo Electron Ltd. and other chip-related stocks were boosted by a bullish revenue outlook from industry leader Intel Corp.,Tokyo Stocks Climb to a Two-Week High  TOKYO (Reuters) - Tokyo stocks climbed to,1511528261.5788465,0
Image Needs Repair Public relations experts and people in and around the NBA believe Kobe Bryant can repair the damage done to his image and reputation.,Image Needs Repair Public relations experts and people in and around the NBA bel,1487729420.8551738,2
"Zhang Readies Another Martial-Arts Saga TORONTO - A few years back, Zhang Yimou was a bit miffed that fellow filmmaker Ang Lee was faster on the draw in elevating the martial-arts epic to serious cinema. But now that Lee's ""Crouching Tiger, Hidden Dragon"" has broken the genre into the mainstream among Western audiences, Zhang is happy to follow his lead...","Zhang Readies Another Martial-Arts Saga TORONTO - A few years back, Zhang Yimou ",1489836568.8147402,3
"Indonesian former general heading for massive presidential &lt;b&gt;...&lt;/b&gt; In Indonesia, former general Susilo Bambang Yudhoyono is heading for a massive presidential election victory over incumbent Megawati Sukarnoputri.",Indonesian former general heading for massive presidential &lt;b&gt;...&lt;/b&gt,1492347380.9381745,3
"S.Africa Says Thatcher Must Answer Equatorial Guinea (Reuters) Reuters - Mark Thatcher must\submit to questioning in a South African court this week over\charges he was involved in a foiled coup plot in oil-rich\Equatorial Guinea, the Cape High Court ruled Wednesday.",S.Africa Says Thatcher Must Answer Equatorial Guinea (Reuters) Reuters - Mark Th,1509550675.0989592,3
"Moves to rid schools of weapons Head teachers in England could gain powers to tackle pupils carrying weapons, under government plans.",Moves to rid schools of weapons Head teachers in England could gain powers to ta,1508048497.780815,3
"Els Reflects on Season of Heartache (AP) AP - ""To be No. 1 in the world is one thing, but to win a major, that's what we all strive for. That's what we all want."" #151; Ernie Els, three weeks before the Masters.","Els Reflects on Season of Heartache (AP) AP - ""To be No. 1 in the world is one t",1485647239.1036592,2
Shares in easyJet fall to all-time low EasyJet #39;s bumpy ride continued yesterday as shares in the no-frills airline hit an all-time low after it warned that fares will remain under pressure next year.,Shares in easyJet fall to all-time low EasyJet #39;s bumpy ride continued yester,1493131845.475379,0
"Steelers Backups End Bills' Playoff Hopes The Pittsburgh Steelers are so good that they ended Buffalo's playoff hopes with their backups. Fourth-string running back Willie Parker had 102 yards rushing and backup linebacker James Harrison returned a fumble 18 yards for a touchdown, helping seal the Steelers' 29-24 win over Buffalo on Sunday. The Steelers won their 14th straight to match the record set by Miami in 1972 and became just the fourth team in NFL history to finish 15-1.",Steelers Backups End Bills' Playoff Hopes The Pittsburgh Steelers are so good th,1513357364.8213735,2
"Officials Blame Contractors in Tunnel Leak The tunnel containing this city #39;s sunken highway - the crown jewel of the Big Dig, Boston #39;s mammoth \$14.6 billion highway project - is leaking because of improper construction",Officials Blame Contractors in Tunnel Leak The tunnel containing this city #39;s,1506189435.0886257,0
"Support system helps the Cardinals The signs of encouragement were everywhere yesterday, on a summer-like afternoon softened by blue skies and sunshine. quot;Go Cards quot; messages were hung from buildings large and small, including banks and other businesses. The disappointments of the weekend in Boston were fading fast for St. Louis and the Cardinals.",Support system helps the Cardinals The signs of encouragement were everywhere ye,1502297597.4566455,2
"THIS WEEKS COLTS OPPONENT Colts.com. Synopsis: The Colts, in their first game of the season, will play the team they faced in their last game last season: the New England Patriots.","THIS WEEKS COLTS OPPONENT Colts.com. Synopsis: The Colts, in their first game of",1488701526.1560514,2
"Boras holds the line on Varitek and Lowe As much as the Red Sox want to prevent Jason Varitek from playing elsewhere next year, they had their last best chance this season to work out a deal with him in spring training. They have not negotiated with Varitek, a potential free agent, since then and will not have their next opportunity to reach an agreement ...",Boras holds the line on Varitek and Lowe As much as the Red Sox want to prevent ,1496754573.6647806,2
"Spurred by Illness, Indonesians Lash Out at U.S. Mining Giant Newmont Mining Corporation, the world's biggest gold producer, has been trailed by allegations of pollution.","Spurred by Illness, Indonesians Lash Out at U.S. Mining Giant Newmont Mining Cor",1489086531.364428,1
"Woodgate re-injures thigh during scrimmage Madrid, Spain (Sports Network) - Real Madrid and English international defender Jonathan Woodgate re-injured his left thigh during practice Thursday.","Woodgate re-injures thigh during scrimmage Madrid, Spain (Sports Network) - Real",1497196869.7505813,2
"From Behind the Scenes, Rice on Stage Administration officials said President Bush might name Condoleezza Rice as secretary of state as early as Tuesday.","From Behind the Scenes, Rice on Stage Administration officials said President Bu",1507443527.1393929,3
"Delta Pilot Pay Cuts May Not Be Enough Delta Air Lines Inc. Chief Executive Gerald Grinstein yesterday said that even if the carrier #39;s pilots approve a \$1 billion cost-cutting agreement, the airline may still have to seek Chapter 11 bankruptcy protection.",Delta Pilot Pay Cuts May Not Be Enough Delta Air Lines Inc. Chief Executive Gera,1503351434.2386186,0
"AOL Files First Spim Lawsuit Iphtashu Fitz writes quot;CNet News is reporting that 4 major internet providers - AOL, Earthlink, Microsoft, and Yahoo, have filed another bunch of lawsuits against spammers.",AOL Files First Spim Lawsuit Iphtashu Fitz writes  quot;CNet News is reporting t,1503297822.591855,1
"At least 90 dead, 77 missing in China rainstorms BEIJING : At least 90 people were killed and 77 were missing in torrential storms lashing southwest China, disaster relief officials said.","At least 90 dead, 77 missing in China rainstorms BEIJING : At least 90 people we",1488374863.0338585,3
"Study claims lake on Mars was wide, deep NASA #39;s Mars rover Opportunity found evidence for a lake or sea on Mars, and new research suggests the body of water was deep, large and long-lasting.","Study claims lake on Mars was wide, deep NASA #39;s Mars rover Opportunity found",1489194280.2623355,1
Chinese official moved as Hu consolidates power China #39;s Communist Party chief Hu Jintao moved a close political ally out of a problem-plauged province on Monday and analysts say he will make more personnel changes as he continues to consolidate power.,Chinese official moved as Hu consolidates power China #39;s Communist Party chie,1513295606.3067193,3
"EU agrees to membership talks with Turkey HAMISH ROBERTSON: In an historic decision, the leaders of the European Union have agreed to open membership talks with Turkey, after the Turkish Prime Minister pledged to recognise the Greek-Cypriot Government next year.",EU agrees to membership talks with Turkey HAMISH ROBERTSON: In an historic decis,1514739441.5386796,3
Dollar Rebounds But Tone Is Wary on Jobs NEW YORK (Reuters) - The dollar rebounded on Monday after last week's heavy sell-off but analysts were uncertain if the rally would hold after fresh economic data suggested the December U.S. jobs report due Friday might not live up to market expectations.,Dollar Rebounds But Tone Is Wary on Jobs  NEW YORK (Reuters) - The dollar reboun,1510387437.2719772,0
"Smithfield quarterly profits beat outlook SMITHFIELD, Va. Meat processor Smithfield Foods says its income more than doubled in the most recent quarter. The company cites improved profitability in the hog production segment, combined with strong results","Smithfield quarterly profits beat outlook SMITHFIELD, Va. Meat processor Smithfi",1486011745.7412145,0
"Leading Cuban Dissident Writer Freed Cuba #39;s communist government freed dissident writer Raul Rivero from prison Tuesday, the latest in a series of releases apparently aimed at cleaning up the island #39;s human rights record.",Leading Cuban Dissident Writer Freed Cuba #39;s communist government freed dissi,1510885973.0264418,3
"Mauresmo Gunning for No. 1 Again at ATP Linz Top-seeded Amelie Mauresmo, who briefly rose to No. 1 following the US Open and says she is playing Linz this week in a late-year effort to regain the top spot, barely edged upset-minded Serb Jelena Jankovic 4-6, 6-3, 6-1 Saturday to advance to the final.","Mauresmo Gunning for No. 1 Again at ATP Linz Top-seeded Amelie Mauresmo, who bri",1503882294.6624556,2
Survey: Format Influenced Voter Priorities (AP) AP - This presidential election has been described by many as one in which morality mattered most to voters. But that perception may be driven at least partially by how pollsters asked voters about their priority issues.,Survey: Format Influenced Voter Priorities (AP) AP - This presidential election ,1506385485.5223794,3
"Singh on top of the world, and he got there quietly THOUSAND OAKS -- Anonymity is only a problem if you want it to be, and it is obvious Vijay Singh doesn #39;t want it to be. Let others chase fame.","Singh on top of the world, and he got there quietly THOUSAND OAKS -- Anonymity i",1512397085.619047,2
"Roddick Qualifies for Masters Cup NEW YORK (Reuters) - Defending U.S. Open champion Andy Roddick has qualified for the end-of-season Tennis Masters Cup, tournament organizers announced on Tuesday.",Roddick Qualifies for Masters Cup  NEW YORK (Reuters) - Defending U.S. Open cham,1488741209.286744,2
"Falcons keep heat on Bulger, RBs He #39;s a cool guy, a borderline lunatic, someone who can jam the hell out of a Strat. He #39;s got a temper that #39;s quicker than Michael Vick and spent some time last week talking football","Falcons keep heat on Bulger, RBs He #39;s a cool guy, a borderline lunatic, some",1491862773.699781,2
Nedved strike keeps Juve four points clear Pavel Nedved scored with a superb free-kick four minutes from time to give Juventus a precious 1-0 Italian Serie A win at Bologna on Sunday.,Nedved strike keeps Juve four points clear Pavel Nedved scored with a superb fre,1513226752.1329343,2
Ribeiro: Newspaper report was wrong MONTREAL (CP) - Mike Ribeiro says he does not support a salary cap for NHL players. The Montreal Canadiens centre told the all-sports television station RDS on Thursday that a report this week that said he,Ribeiro: Newspaper report was wrong MONTREAL (CP) - Mike Ribeiro says he does no,1503356953.084609,2
"Administration cuts job growth forecast The Bush administration, after being ridiculed by Democrats for an overly optimistic jobs forecast this year, yesterday significantly reduced its forecast for new jobs that will be created in 2005. It slightly boosted its estimate for overall economic growth.","Administration cuts job growth forecast The Bush administration, after being rid",1514735236.7036393,0
"U.S. Warplane Drops Bombs on Fallujah (AP) AP - A U.S. warplane bombed the restive city of Fallujah on Friday, witnesses said.",U.S. Warplane Drops Bombs on Fallujah (AP) AP - A U.S. warplane bombed the resti,1486408051.443762,3
"What #39;s gone wrong with Tiger #39;s swing - by Vijay ST ANDREWS (Scotland) - Vijay Singh has avoided the #39;Tiger Slump #39; debate - until now. In fact, the Fijian has come up with a theory about what is wrong with Tiger Woods #39; game: He has not adapted his swing to the changes in his body.",What #39;s gone wrong with Tiger #39;s swing - by Vijay ST ANDREWS (Scotland) - ,1497295946.176218,2
Bailey welcomes Azeri to the Breeders #39; Cup Classic Jerry Bailey greeted the shift of the champion mare Azeri to the \$4 million Breeders #39; Cup Classic as a double shot of good news.,Bailey welcomes Azeri to the Breeders #39; Cup Classic Jerry Bailey greeted the ,1502554355.1962934,2
Microsoft issues patches for seven software flaws SEATTLE - Microsoft has warned of seven newly found flaws in its software that could allow an attacker to steal data and take over a personal computer running the Windows operating system.,Microsoft issues patches for seven software flaws SEATTLE - Microsoft has warned,1499049625.1902099,1
"Team as we know it is history The news comes fast and furious. Pedro Martinez goes to Tampa to visit George Steinbrenner. Theo Epstein and John Henry go to Florida for their turn with Pedro. Carl Pavano comes to Boston to visit Curt Schilling. Jason Varitek says he's not a goner. Derek Lowe is a goner, but he says he wishes it could be different. Orlando Cabrera ...",Team as we know it is history The news comes fast and furious. Pedro Martinez go,1508068207.9450662,2
"Rentokil rules out break-up Rentokil Initial, supplier of services ranging from security guards and pest control to conferences and exotic plants, has ruled out breaking itself up, despite tumbling profits and a swirl of takeover speculation.","Rentokil rules out break-up Rentokil Initial, supplier of services ranging from ",1486195707.2742274,0
"Study May ID Source of Vioxx Problem Nov. 11, 2004 -- A private research team claims to have identified a unique action of the painkiller Vioxx, which is independent of its anti-inflammatory action, that might explain why it #39;s linked to heart","Study May ID Source of Vioxx Problem Nov. 11, 2004 -- A private research team cl",1506460646.9487245,0
"HK legislative poll points to the future When the British ruled Hong Kong, as pro-Beijing politicians are fond of pointing out, the territory #39;s people had no direct influence over the way they were governed.","HK legislative poll points to the future When the British ruled Hong Kong, as pr",1489228970.151418,3
"'Final Call' for Rebel Iraqi Cleric Shiite Muslim cleric Moqtada Sadr rejected one of the government's two key demands, increasing the prospect of an intensified military attack against his militia.",'Final Call' for Rebel Iraqi Cleric Shiite Muslim cleric Moqtada Sadr rejected o,1484485916.2259686,3
"Tropical Storm Otto forms on last day of hurricane season A low pressure system over the Central Atlantic has formed Tropical Storm Otto on the last day of hurricane season. At 4 pm, the center of Tropical Storm Otto was located near latituded 31.8 north, longitude 51 west or about 810 miles east of Bermuda.",Tropical Storm Otto forms on last day of hurricane season A low pressure system ,1511034456.2638023,0
"3M Posts Higher Profit, Misses Estimates CHICAGO (Reuters) - 3M Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MMM.N target=/stocks/quickinfo/fullquote""&gt;MMM.N&lt;/A&gt; on Monday said third-quarter earnings rose 17 percent due in part to the weak dollar, but the diversified manufacturer's results came in below Wall Street's estimates for the first time in at least seven quarters.","3M Posts Higher Profit, Misses Estimates  CHICAGO (Reuters) - 3M Co. &lt;A HREF=",1499903206.7033892,0
Twinkies maker in crisis There #39;s an old saying in the business world when a sale seems all but assured: It was as easy as selling Hostess Twinkies. That may no longer be true.,Twinkies maker in crisis There #39;s an old saying in the business world when a ,1487250069.6605804,0
"Milosevic War Crimes Trial Resumes The defense of Slobodan Milosevic resumed Tuesday, even as an appeals panel of the U.N. war crimes tribunal considered the former Yugoslav president's request to fire his court-appointed lawyer and let him represent himself again.",Milosevic War Crimes Trial Resumes The defense of Slobodan Milosevic resumed Tue,1498544782.1831849,3
"Judge Defers Decision in Oracle Takeover Bid The dispute between Oracle and PeopleSoft will return to the courtroom next month, when the presiding judge will hear more testimony.",Judge Defers Decision in Oracle Takeover Bid The dispute between Oracle and Peop,1509734899.434162,0
Development May Endanger Protected Species (AP) AP - The Bush administration said Friday it will allow developers to complete construction and other projects even after belated discoveries that the work could endanger protected species.,Development May Endanger Protected Species (AP) AP - The Bush administration sai,1512845951.759598,1
"Pope pleads for peace in Iraq POPE John Paul today issued a new appeal for peace in Iraq and the Middle East, condemning the quot;horror quot; of violence as well as quot;the terrorism that cruelly targets the innocent quot;.",Pope pleads for peace in Iraq POPE John Paul today issued a new appeal for peace,1491650166.728056,3
"Recreational Fishing Puts Bite on US Fish Stocks, Study Says Researchers behind the study say fishing for fun now makes up almost a quarter of the total take of overfished populations. These include seafood favorites such as red snapper, red drum, and bocacciospecies","Recreational Fishing Puts Bite on US Fish Stocks, Study Says Researchers behind ",1486138942.0011833,1
"Greek, British Police Break Illegal Software Ring ATHENS (Reuters) - Greek and British police in a joint operation cracked a multi-million illegal software sales ring, arresting two people and seizing thousands of pirate high-tech software programs, Greek police said on Friday.","Greek, British Police Break Illegal Software Ring  ATHENS (Reuters) - Greek and ",1506619905.0758755,1
"Researchers Develop 3-D Phone Technology TOKYO Nov 24, 2004 - It #39;s an idea that was popularized by Princess Leia #39;s plea for help in Star Wars: sending a 3-D hologram.","Researchers Develop 3-D Phone Technology TOKYO Nov 24, 2004 - It #39;s an idea t",1510204264.1455345,1
Woods Unsure About Tee Time With Injury (AP) AP - Defending champion Tiger Woods said Wednesday he injured his back sleeping on a plane last week and will not know until before his tee time whether he can play in the American Express Championship.,Woods Unsure About Tee Time With Injury (AP) AP - Defending champion Tiger Woods,1494715228.670239,2
Toshiba create dual layered DVD/HD DVD disc Toshiba has announced a dual layered disc that will playback both HD-DVD and DVD formats strengthing its offering in the battle of the next generation DVD formats.,Toshiba create dual layered DVD/HD DVD disc Toshiba has announced a dual layered,1512173966.5597212,1
"D-Backs made wise choice Fresh off being the worst team in baseball, the Arizona Diamondbacks set a new record this week: fastest team to both hire and fire a manager.","D-Backs made wise choice Fresh off being the worst team in baseball, the Arizona",1505038098.6941557,2
"NASA Says Spaceport Should Withstand Ivan By MARCIA DUNN CAPE CANAVERAL, Fla. (AP) -- NASA's hurricane-damaged spaceport should be able to withstand the wind and rain from Ivan if the storm stays well to the west, the Kennedy Space Center's director said Saturday...","NASA Says Spaceport Should Withstand Ivan By MARCIA DUNN     CAPE CANAVERAL, Fla",1489822903.1008592,1
Applied Materials Signals Caution Applied Materials (AMAT:Nasdaq - news - research) posted sharply higher net income in its fiscal fourth quarter but said it had seen demand decelerate recently.,Applied Materials Signals Caution Applied Materials (AMAT:Nasdaq - news - resear,1507945742.1245177,0
How Millionaires are Born There's hope for the next generation when teens begin investing their money.,How Millionaires are Born There's hope for the next generation when teens begin ,1486027513.8726156,0
"Boom times for mp3 players? p2pnet.net News:- Is digital music finally going mainstream? According to market research firm IDC, the MP3 portable market will boom over the next five years into a \$58 billion industry.",Boom times for mp3 players? p2pnet.net News:- Is digital music finally going mai,1492765236.4203036,1
"Browns Finally Get '64 Trophy to Keep (AP) AP - Forty years later, Jim Brown and his Cleveland Browns' teammates huddled together one more time as NFL champions. On an emotional night of laughter and a few tears, it felt like Dec. 27, 1964, again.","Browns Finally Get '64 Trophy to Keep (AP) AP - Forty years later, Jim Brown and",1489612661.3488445,2
"Oil Rebounds After Iraq Pipeline Attack LONDON (Reuters) - Oil prices rose on Friday, stemming five days of heavy losses as fresh sabotage attacks on Iraqi oil infrastructure despite a peace deal in Najaf renewed concern over the country's supplies.",Oil Rebounds After Iraq Pipeline Attack  LONDON (Reuters) - Oil prices rose on F,1486309763.4246953,0
Tsunami disaster overshadows India's ATP season-opener (AFP) AFP - Generating relief funds for tsunami victims and gearing up for the new season is the players' aim as they prepare for the ATP Chennai Open.,Tsunami disaster overshadows India's ATP season-opener (AFP) AFP - Generating re,1514738915.9342995,3
"Ravens - Bills: Game Notes COMPOSED: With Lewis serving the first game of his two-game suspension for violating the NFL substance-abuse policy, Chester Taylor was effective and decisive in his debut.",Ravens - Bills: Game Notes COMPOSED: With Lewis serving the first game of his tw,1501979344.0045333,2
Sharon #39;s bold move in Gaza Tuesday #39;s vote in the Israeli Knesset in favor of Prime Minister Ariel Sharon #39;s plan for unilateral withdrawal of settlers and soldiers from Gaza was a historic moment in the history of Israel.,Sharon #39;s bold move in Gaza Tuesday #39;s vote in the Israeli Knesset in favo,1503028187.5448961,3
Tennis: Roddick makes semis Andy Roddick beats Marat Safin in two tie-breaks to reach the Masters Cup semis.,Tennis: Roddick makes semis Andy Roddick beats Marat Safin in two tie-breaks to ,1508467930.076084,3
"Despite Mega-Deals, Small Mergers Rule Philadelphia (Reuters) - Despite the euphoria of one of the busiest weeks in U.S. mergers and acquisitions in almost five years, Wall Street investment bankers cannot live by mega-deals alone.","Despite Mega-Deals, Small Mergers Rule  Philadelphia (Reuters) - Despite the eup",1514741018.3518195,0
"Iraq #39;s top cleric arrives in Najaf on peace mission as a mortar &lt;b&gt;...&lt;/b&gt; By Abdul Hussein Al-Obeidi, Associated Press, 8/26/2004 08:16. NAJAF, Iraq (AP) Iraq #39;s top Shiite cleric made a dramatic return to Najaf at the head of a massive convoy Thursday hoping to end three weeks of",Iraq #39;s top cleric arrives in Najaf on peace mission as a mortar &lt;b&gt;...,1486000445.2470436,3
"Things better without Conway? PeopleSoft Inc., in the midst of fighting a takeover bid from Oracle Corp., is quot;in better shape quot; because of the departures of Chief Executive Craig Conway and a senior technology official, a director testified.","Things better without Conway? PeopleSoft Inc., in the midst of fighting a takeov",1499545532.9227743,0
An Odyssey of Wealth Destruction The Merriam-Webster dictionary defines odyssey as quot;a long wandering or voyage usually marked by many changes of fortune. quot; For hospice care provider Odyssey Healthcare (Nasdaq: ODSY,An Odyssey of Wealth Destruction The Merriam-Webster dictionary defines odyssey ,1500050113.1276095,0
"A cure for shortage? It #39;s too late for this year #39;s flu season, but a Canadian drug company yesterday said it has agreed to provide influenza vaccines to Henry Schein Inc.","A cure for shortage? It #39;s too late for this year #39;s flu season, but a Can",1487385149.98625,0
"SpaceShipOne Guru: NASA Needs a Visionary (AP) AP - Burt Rutan, an aviator whose SpaceShipOne won the #36;10 million Ansari X-Prize for making three suborbital space flights, said NASA needs another Wernher von Braun #151; and chided the space agency for what he called a failed space shuttle program.","SpaceShipOne Guru: NASA Needs a Visionary (AP) AP - Burt Rutan, an aviator whose",1501771730.274419,1
"Burial Site Found Near Ancient Olympia (AP) AP - Archeologists have discovered ancient graves near Ancient Olympia, the hallowed site where the Olympic games were born in 776 B.C., the Culture Ministry said Thursday.",Burial Site Found Near Ancient Olympia (AP) AP - Archeologists have discovered a,1501106052.3271027,1
